"Year","Month","Value","Variable"
1970,6,17.6405203808215,"TMEAN"
1970,7,21.9274798005314,"TMEAN"
1970,8,20.8754260608776,"TMEAN"
1970,9,16.3132733713826,"TMEAN"
1970,10,10.998360197671,"TMEAN"
1970,11,6.1180340578398,"TMEAN"
1970,12,-0.00157017074913058,"TMEAN"
1971,1,239.435897947386,"PPT"
1971,2,14.7075450520341,"PPT"
1971,3,241.494357067951,"PPT"
1971,4,57.9617893520722,"PPT"
1971,5,89.9122229901375,"PPT"
1971,6,30.4603564854785,"PPT"
1971,7,3.30018570662041,"PPT"
1971,8,4.5961693470371,"PPT"
1971,9,24.2164375436756,"PPT"
1971,10,40.0313109702168,"PPT"
1971,11,179.718284099895,"PPT"
1971,12,221.740943087448,"PPT"
1971,1,2.25495075279143,"TMEAN"
1971,2,3.38596001559486,"TMEAN"
1971,3,3.18561388277029,"TMEAN"
1971,4,6.28043939261175,"TMEAN"
1971,5,10.6526800237027,"TMEAN"
1971,6,14.7659778128706,"TMEAN"
1971,7,21.3801911403975,"TMEAN"
1971,8,21.8031826807635,"TMEAN"
1971,9,16.0515087866337,"TMEAN"
1971,10,9.39423254388378,"TMEAN"
1971,11,4.98982925747153,"TMEAN"
1971,12,-0.695344972545782,"TMEAN"
1972,1,168.567476786994,"PPT"
1972,2,152.487310734527,"PPT"
1972,3,111.467632586354,"PPT"
1972,4,148.738714714402,"PPT"
1972,5,52.6350895010783,"PPT"
1972,6,47.7816901962707,"PPT"
1972,7,0.00401427298987801,"PPT"
1972,8,8.62325352471108,"PPT"
1972,9,38.6998178474683,"PPT"
1972,10,145.240292975919,"PPT"
1972,11,297.908367673095,"PPT"
1972,12,199.689314837403,"PPT"
1972,1,1.01989121807763,"TMEAN"
1972,2,3.73104047324478,"TMEAN"
1972,3,7.37288435241703,"TMEAN"
1972,4,6.23788087976553,"TMEAN"
1972,5,12.9618587397834,"TMEAN"
1972,6,17.4255146211788,"TMEAN"
1972,7,21.637725044424,"TMEAN"
1972,8,20.7680803045715,"TMEAN"
1972,9,15.1310769835441,"TMEAN"
1972,10,10.7890519392551,"TMEAN"
1972,11,4.48105107185354,"TMEAN"
1972,12,-0.55645289257891,"TMEAN"
1973,1,379.664481059519,"PPT"
1973,2,401.354968773975,"PPT"
1973,3,159.03949622416,"PPT"
1973,4,14.8387676068016,"PPT"
1973,5,21.6217364921763,"PPT"
1973,6,0.492016651422431,"PPT"
1973,7,4.09288404883283,"PPT"
1973,8,0.837166521676705,"PPT"
1973,9,92.8266858019504,"PPT"
1973,10,240.789733269652,"PPT"
1973,11,744.86467999048,"PPT"
1973,12,341.804686969141,"PPT"
1973,1,0.583179330489693,"TMEAN"
1973,2,3.7763275618607,"TMEAN"
1973,3,3.2019557030409,"TMEAN"
1973,4,9.04343300719294,"TMEAN"
1973,5,14.8230757886832,"TMEAN"
1973,6,17.5702052903324,"TMEAN"
1973,7,22.0252210683423,"TMEAN"
1973,8,19.7990574825388,"TMEAN"
1973,9,16.5683866669442,"TMEAN"
1973,10,10.6630433484482,"TMEAN"
1973,11,3.13927995876392,"TMEAN"
1973,12,3.41559427225125,"TMEAN"
1974,1,475.500273038403,"PPT"
1974,2,153.334376398382,"PPT"
1974,3,488.585729906965,"PPT"
1974,4,165.616088529162,"PPT"
1974,5,4.96394246003119,"PPT"
1974,6,26.8051743542833,"PPT"
1974,7,34.9362194422558,"PPT"
1974,8,10.6141800661368,"PPT"
1974,9,0,"PPT"
1974,10,66.2349613205578,"PPT"
1974,11,128.352634609153,"PPT"
1974,12,213.440849576435,"PPT"
1974,1,0.765407271948102,"TMEAN"
1974,2,2.31879181656549,"TMEAN"
